timestamp,key,device_id,parameter,n_samples,metric_name,metric,model_type,status,reason,predicted
2026-06-11T00:46:33.930188,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:34.924887,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:35.933035,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:36.874437,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:37.890665,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:38.870998,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:39.927715,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:40.890562,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:41.874605,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:42.918733,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:43.839096,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:44.745194,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:45.904817,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:46.916257,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:47.910501,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:48.940417,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:49.944740,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:51.015035,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:51.930618,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:52.964038,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:53.899605,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:54.913702,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,5.8430291005291
2026-06-11T00:46:55.926644,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:46:56.912250,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:46:57.852647,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.20534337068158
2026-06-11T00:46:58.934092,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.20534337068158
2026-06-11T00:47:00.074907,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:00.970700,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:01.970035,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:02.885999,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:03.992030,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:04.920940,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:06.000622,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:06.915547,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:07.997710,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:08.922387,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.20534337068158
2026-06-11T00:47:09.935763,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:10.955502,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.2053433706816
2026-06-11T00:47:11.901773,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:12.997940,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.20534337068158
2026-06-11T00:47:14.023441,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.20534337068158
2026-06-11T00:47:14.946416,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:15.800841,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.20534337068158
2026-06-11T00:47:16.891947,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:17.963099,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:18.992823,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:19.903600,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,63.205343370681575
2026-06-11T00:47:21.192513,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:47:22.001515,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:25.524794,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:26.436533,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:27.378915,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:28.470193,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:29.458233,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:30.346176,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:31.393883,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:32.485967,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:33.358041,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,56.61507936507935
2026-06-11T00:48:34.345773,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:48:35.153844,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:49:03.975344,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:49:04.907698,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:49:12.238218,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:49:13.105342,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:49:14.372177,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T00:49:15.281046,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T01:28:15.206183,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,57.019206349206335
2026-06-11T01:28:29.444410,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T01:28:30.463634,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T01:28:43.396829,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T01:28:44.370348,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T01:28:45.268399,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115776
2026-06-11T01:28:46.310874,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115777
2026-06-11T01:28:47.275136,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115776
2026-06-11T01:28:48.391856,Smart Motorized Blinds__Open/Close Percentage,Smart Motorized Blinds,Open/Close Percentage,0,REJECTION,,schema,REJECTED,Unknown: Smart Motorized Blinds/Open/Close Percentage,66.40081956115776
